index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va,monster_gender,monster_gender2,monster_gender3,monster_gender4,monster_gender5,monster_gender6,monster_gender7,monster_gender8,monster_gender9,monster_gender10,monster_gender11,monster_gender12,monster_gender13,monster_gender14,monster_gender15,monster_gender16,monster_gender17,monster_gender18,monster_gender19,monster_type,monster_type2,monster_type3,monster_type4,monster_type5,monster_type6,monster_type7,monster_type8,monster_type9,monster_type10,monster_type11,monster_type12,monster_type13,monster_type14,monster_type15,monster_type16,monster_type17,monster_type18,monster_type19
485,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Stage Fright,7.1,1380.0,20/08/2013,78,Movie,Phantom,Phantom,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Urban,Illinois,19,False,True,"Steve Trilby,Lance Damon,Mel Richmond,Dewey Ottoman,Brick Pimiento","Male,Male,Male,Male,Male",5,Theft,you meddling kids,filthy germy dog,False,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
486,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Spooky Scarecrow,7.3,403.0,10/09/2013,23,TV Series,Cornfield Clem,Scarecrow,Scarecrow,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Rural,United States,9,False,True,Abner,Male,1,Theft,you meddling kids,spooky ol' dog,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Possessed Object,,,,,,,,,,,,,,,,,,
487,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Mecha Mutt Menace,6.5,242.0,24/09/2013,23,TV Series,Mecha Mutt,Robot,Hound,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Melanie Staples,Female,1,Competition,you meddling space cadets,,False,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,
488,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Wrestlemania Mystery,6.3,2825.0,25/03/2014,84,Movie,Ghost Bear,Bear,Bear,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Forest,United States,9,False,True,Cookie,Male,1,Competition,you meddling kids,giant crazy dog,True,0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
489,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Ghastly Goals!,6.6,216.0,13/05/2014,22,TV Series,Eshu,Humanoid,Beast,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,Brazil,5,False,True,Reynaldo,Male,1,Theft,you meddling kids,soccer stinking dog,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,
490,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Frankencreepy,6.7,1541.0,19/08/2014,74,Movie,"Ghost of the Baron,Frankencreep","Baron,Frankenstein's Monster","Human,Chimera",False,2,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,Rural,Pennsylvania,6,False,True,"C.L. Magnus,Lila,Cuthbert Crawls,Mama Miones","Male,Female,Male,Female",4,Competition,you meddling kids,,False,0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,Male,,,,,,,,,,,,,,,,,,Ghost,Undead,,,,,,,,,,,,,,,,,
491,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Moon Monster Madness,6.5,1269.0,17/02/2015,80,Movie,Alien,Extraterrestrial,Alien,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,Moon,8,False,True,Shannon Lucas,Female,1,Competition,,,False,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Extraterrestrial,,,,,,,,,,,,,,,,,,
492,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Beach Beastie,7.1,188.0,05/05/2015,22,TV Series,Sea Monster,Elemental,Water,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,Coast,Florida,4,False,True,Grafton Brownstone,Male,1,Theft,that guy,net,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Possessed Object,,,,,,,,,,,,,,,,,,
493,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! KISS: Rock and Roll Mystery,6.5,1891.0,21/07/2015,79,Movie,"Witch,KISS Monsters,Harpies,The Destroyer","Witch,Statue,Harpy,Demon","Human,Human,Harpy,Demon",True,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Urban,United States,6,False,True,Delilah Domino,Female,1,Theft,"you meddling kiss, err meddling kids, kids!",,False,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker,Female,Male,Female,Male,,,,,,,,,,,,,,,,Magician,Possessed Object,Mythical,Other,,,,,,,,,,,,,,,
494,"Be Cool, Scooby-Doo!",Cartoon Network,1,Mystery 101,7.9,122.0,05/10/2015,22,TV Series,Ghost of Elias Kingston,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,3,False,True,"Mitchell Simons,Joe Simons","Male,Male",2,Competition,RUN!,,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
495,"Be Cool, Scooby-Doo!",Cartoon Network,1,Game of Chicken,7.2,102.0,06/10/2015,22,TV Series,Spirit of the Zatari Warrior,Spirit,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Cave,United States,3,False,True,Chuck Mangum,Male,1,Treasure,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,
496,"Be Cool, Scooby-Doo!",Cartoon Network,1,All Pawns on Deck,7.4,101.0,07/10/2015,22,TV Series,"Sea Creature,Sea Creature","Humanoid,Humanoid","Sea-Monster,Sea-Monster",False,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Ocean,United States,4,False,True,"Thorn,Dahlia","Male,Female",2,Treasure,you meddling kids,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,Male,,,,,,,,,,,,,,,,,,Animal,Animal,,,,,,,,,,,,,,,,,
497,"Be Cool, Scooby-Doo!",Cartoon Network,1,Poodle Justice,7.3,85.0,08/10/2015,22,TV Series,Gargoyle,Statue,Gargoyle,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Carli,Female,1,Competition,"actually, no, I can't back that up, the odds were pretty much against me in hindsight",,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Possessed Object,,,,,,,,,,,,,,,,,,
498,"Be Cool, Scooby-Doo!",Cartoon Network,1,Grand Scam,7.3,78.0,09/10/2015,22,TV Series,Ghost of Chip Braverton,Ghost,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,True,Dustin Wallswreath,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
499,"Be Cool, Scooby-Doo!",Cartoon Network,1,Trading Chase,7.6,80.0,12/10/2015,22,TV Series,Sobek,Humanoid,Crocodile,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Prof. Salazar,Female,1,Theft,"you medding, and your case crazy and misguised, kids",,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
500,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Quiet, Scooby-Doo!",7.5,84.0,15/10/2015,22,TV Series,Crystal Crawler,Humanoid,Cave-Monster,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Cave,United States,2,False,True,Colson McCready,Male,1,Competition,,,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,
501,"Be Cool, Scooby-Doo!",Cartoon Network,1,Party Like It's 1899,8.2,88.0,19/10/2015,22,TV Series,Headless Count,Headless,Human,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,5,False,True,Bradwick Haverall,Male,1,Theft,"my, dear sweet meddling Daphnie",your vile friends,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
502,"Be Cool, Scooby-Doo!",Cartoon Network,1,Screama Donna,7.4,72.0,20/10/2015,22,TV Series,Ghost of the Prima Donna,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Jasper Crawl,Male,1,Competition,you meddling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Female,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
503,"Be Cool, Scooby-Doo!",Cartoon Network,1,Kitchen Frightmare,7.5,75.0,21/10/2015,22,TV Series,Yeti,Yeti,Yeti,False,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,True,Jack Howard,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,
504,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Me, Myself, and A.I.",7.5,72.0,22/10/2015,22,TV Series,Butler 3000,Robot,Robot,False,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Urban,United States,3,False,True,Mallory O'Neill,Female,1,Competition,you meddling human meat sacks,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,
505,"Be Cool, Scooby-Doo!",Cartoon Network,1,Area 51 Adjacent,7.4,71.0,23/10/2015,22,TV Series,Alien,Alien,Alien,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Desert,Nevada,2,False,True,General Stall,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Extraterrestrial,,,,,,,,,,,,,,,,,,
506,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Where There's a Will, There's a Wraith",7.5,81.0,28/10/2015,22,TV Series,Phantom,Phantom,Human,False,1,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Rural,United States,4,False,True,"Ruby Lutz, Trudy Lutz","Female,Female",2,Inheritance,slumber partying kids,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
507,Lego,Cartoon Network,Special,Scooby-Doo! Knight Time Terror,6.6,288.0,25/11/2015,22,TV Series,Black Knight,Suit,Object,False,1,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,Rural,United States,6,False,True,Kyle Grimsley,Male,1,Treasure,you meddling kids,"and your dog, and that stupid plant",True,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Possessed Object,,,,,,,,,,,,,,,,,,
508,"Be Cool, Scooby-Doo!",Cartoon Network,1,Scary Christmas,7.4,75.0,05/12/2015,22,TV Series,Pterodactyl,Dinosaur,Pterodactyl,False,1,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,4,False,True,"David,Alistair Leventhal","Male,Male",2,Theft,oh be quiet we didn't,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,
509,"Be Cool, Scooby-Doo!",Cartoon Network,1,"If You Can't Scooby-Doo the Time,Don't Scooby-Doo the Crime",7.7,72.0,10/12/2015,24,TV Series,Ghost of Stealin' Stan,Prisoner,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Island,United States,2,True,False,Stealin' Stan,Male,1,Theft,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
510,"Be Cool, Scooby-Doo!",Cartoon Network,1,Gremlin on a Plane,7.8,66.0,13/02/2016,22,TV Series,Gremlin,Gremlin,Gremlin,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Air,United States,3,False,True,Ed Johnson,Male,1,Competition,you meddiling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
511,"Be Cool, Scooby-Doo!",Cartoon Network,1,Sorcerer Snacks Scare,7.9,67.0,20/02/2016,22,TV Series,Sorcerer,Sorcerer,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Urban,United States,4,False,True,Piero,Male,1,Competition,you meddling puppet haters,,False,several boxes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Magician,,,,,,,,,,,,,,,,,,
512,"Be Cool, Scooby-Doo!",Cartoon Network,1,Saga of the Swamp Beast,8.2,67.0,27/02/2016,22,TV Series,Swamp Monster,Humanoid,Swamp-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Swamp,Louisiana,3,False,True,Dwayne,Male,1,Theft,that meddling alligator,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Plant,,,,,,,,,,,,,,,,,,
513,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Cold, Scooby-Doo!",7.5,63.0,05/03/2016,22,TV Series,Snow Monster,Snow-Man,Snow-Man,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Snow,United States,3,False,True,Heidi Ho Swift,Female,1,Preservation,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Possessed Object,,,,,,,,,,,,,,,,,,
514,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Haunted Hollywood,5.9,1144.0,10/03/2016,74,Movie,"Headless Horseman,Mummy,Zombie","Headless,Mummy,Zombie","Human,Human,Human",False,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,Urban,California,5,False,True,"Atticus Fink,Boris Carnac Jr.","Male,Male",2,Competition,you,mangy mutt,False,several,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,Male,Male,,,,,,,,,,,,,,,,,Undead,Undead,Undead,,,,,,,,,,,,,,,,
515,"Be Cool, Scooby-Doo!",Cartoon Network,1,Giant Problems,7.4,58.0,12/03/2016,22,TV Series,Giant,Giant,Cyclops,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,Ireland,3,False,True,Colin McQuaid,Male,1,Competition,,,False,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
516,"Be Cool, Scooby-Doo!",Boomerang,1,Eating Crow,7.4,54.0,23/03/2016,22,TV Series,"Scarecrow,Scarecrow","Humanoid,Humanoid","Scarecrow,Scarecrow",False,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,4,False,False,"Jonathan,Old Tom","Male,Male",2,Natural Resource,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,Male,,,,,,,,,,,,,,,,,,Possessed Object,Possessed Object,,,,,,,,,,,,,,,,,
517,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and WWE: Curse of the Speed Demon,6.2,1179.0,09/08/2016,81,Movie,Inferno,Skeleton,Demon,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,Island,United States,20,False,True,"Triple H,Stephanie McMahon","Male,Female",2,Competition,you meddling kids,speedster dog,False,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
518,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Shaggy's Showdown,6.8,1120.0,14/02/2017,80,Movie,Ghost of Dapper Jack Rogers,Cowboy,Human,False,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Desert,Texas,15,False,True,"Kyle,Rafe","Male,Male",2,Theft,those moddling kids,,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
519,"Be Cool, Scooby-Doo!",Boomerang,1,I Scooby Dooby Do,7.2,58.0,20/06/2017,22,TV Series,Ghost of the Cliff Bride,Zombie,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Rural,United States,4,False,False,"Kimmy's Mother,Nate's Mother","Female,Female",2,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Female,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
520,"Be Cool, Scooby-Doo!",Boomerang,1,El Bandito,7.6,52.0,20/06/2017,22,TV Series,Spirit of El Bandito,Skeleton,Human,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,Mexico,3,False,True,Gustavo,Male,1,Treasure,kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
521,"Be Cool, Scooby-Doo!",Boomerang,1,Into the Mouth Madcap,7.2,50.0,20/06/2017,22,TV Series,Madcap the Killer Clown,Clown,Human,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,4,False,True,Oopsy,Male,1,Competition,you meddling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Disguised,,,,,,,,,,,,,,,,,,
522,"Be Cool, Scooby-Doo!",Boomerang,1,The Norse Case Scenario,7.3,48.0,20/06/2017,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts","Viking,Viking,Viking","Human,Human,Human",False,3,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,6,False,True,"Donald,Edith,Ranger Mark","Male,Female,Male",3,Natural Resource,you meddling kids being excited to eat food out of the trash,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,,
523,"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50.0,20/06/2017,22,TV Series,Toxic Mutant,Mutant,Human,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Dayton Knight,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
524,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Blowout Beach Bash,5.6,565.0,25/07/2017,77,Movie,"Ghost Pirate,Ghost Pirate","Pirate,Pirate","Human,Human",False,2,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Coast,United States,9,False,True,"Rob Holdout,Laura Holdout,Chad Holdout,Krissy Holdout,Sheriff,Deputy","Male,Female,Male,Female,Male,Male",6,Treasure,our meddling kids,,False,1 box,0.0,0.0,0.0,1.0,13.0,1.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker,Male,Female,,,,,,,,,,,,,,,,,,Ghost,Ghost,,,,,,,,,,,,,,,,,
